uid,ELECYEAR,ID,NAME,RESPONSE,PREFEC,DISTRICT,PRBLOCK,INCUMB,TERM,PARTY,SEX,AGE,RESULT,prim1,prim2,prim3,camp1,camp2,camp3,coal_lib,coal_dem,coal_kmei,coal_com,coal_soc,coal_koku,yn_medconst,yn_reps,yn_const,yn_defense,yn_preemp,yn_unsc,yn_nkorea,yn_smgov,yn_pubspend,yn_fiscalpol,yn_tax5yrs,yn_frgnvote,yn_frgnwork,yn_privacy,yn_tax10pc,yn_moral,ab_asiaus,ab_compet,ab_env,ab_singlemum,ab_trade,fav_masuzoe,fav_ozawa,fav_watanabe,fav_hashimoto,media_hp,media_sns,media_tv
2983,2012,"1,419",‹ß“¡_,1,66.0,66.0,57.0,2.0,1.0,“ú–{ˆÛV‚Ì‰ï,1.0,51,4.0,5.0,6.0,1.0,4.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1,1,3,1,2,4,3.0,2.0,2.0,3,3.0,2,2.0,2.0,2.0,4.0,4.0,3.0,2.0,999.0,999.0,999.0,100.0,0.0,0.0,0.0
1394,2012,"1,420",ì“c—²,0,66.0,66.0,57.0,1.0,0.0,Ž©–¯“},1.0,55,2.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,99,99,99.0,99.0,99.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0
1427,2012,"1,421",•½ŽR—Ç•½,1,66.0,66.0,57.0,1.0,0.0,ŽÐ–¯“},1.0,64,4.0,7.0,2.0,15.0,2.0,1.0,5.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,5.0,5,5,5,3,5,5,3.0,3.0,5.0,1,3.0,5,5.0,5.0,3.0,5.0,2.0,3.0,1.0,40.0,80.0,30.0,10.0,1.0,0.0,0.0
1009,2012,"1,422",•x‰ª—R‹I•v,1,66.0,66.0,57.0,1.0,0.0,‚Ý‚ñ‚È‚Ì“},1.0,48,4.0,13.0,15.0,7.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5,3,5,3,5,3,3.0,3.0,3.0,5,5.0,3,3.0,3.0,3.0,3.0,1.0,3.0,3.0,999.0,999.0,100.0,999.0,99.0,1.0,1.0
2246,2012,"1,423",ŸìŽõ”V,0,66.0,66.0,57.0,1.0,0.0,Œö–¾“},1.0,32,4.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,99,99,99.0,99.0,99.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0
2232,2012,"1,424",–©˜ÐŽq,1,66.0,66.0,58.0,1.0,0.0,””h,2.0,29,4.0,1.0,2.0,15.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1,1,1,1,1,1,1.0,1.0,5.0,5,1.0,4,5.0,1.0,1.0,1.0,5.0,3.0,5.0,10.0,10.0,30.0,20.0,1.0,2.0,0.0
2564,2012,"1,425",•Ÿ“cˆß—¢Žq,1,66.0,66.0,58.0,3.0,1.0,–¢—ˆ‚Ì“},2.0,32,4.0,16.0,15.0,7.0,5.0,2.0,1.0,99.0,99.0,99.0,99.0,99.0,99.0,1.0,3.0,3,2,5,3,3,5,4.0,2.0,5.0,3,3.0,5,3.0,3.0,3.0,5.0,1.0,4.0,2.0,999.0,999.0,999.0,999.0,4.0,2.0,2.0
2170,2012,"1,426",•‚“‡’qŽq,1,66.0,66.0,58.0,1.0,0.0,Œö–¾“},2.0,49,2.0,5.0,13.0,16.0,3.0,5.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0,4,2,4,2,2,4,3.0,2.0,2.0,1,2.0,4,3.0,2.0,3.0,3.0,2.0,3.0,3.0,50.0,30.0,40.0,50.0,5.0,4.0,1.0
2269,2012,"1,427",ŒF’J’år,1,66.0,66.0,58.0,3.0,1.0,–¢—ˆ‚Ì“},1.0,67,4.0,7.0,2.0,15.0,4.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,4,2,3,1,3,3,2.0,2.0,5.0,3,2.0,3,5.0,2.0,3.0,5.0,2.0,2.0,4.0,30.0,100.0,40.0,0.0,3.0,0.0,1.0
2600,2012,"1,428",—§–ØGŠw,1,66.0,66.0,58.0,1.0,0.0,””h,1.0,41,4.0,1.0,2.0,15.0,1.0,2.0,3.0,99.0,99.0,99.0,99.0,99.0,99.0,2.0,1.0,1,1,1,1,1,2,1.0,1.0,5.0,5,1.0,3,5.0,1.0,1.0,1.0,5.0,3.0,5.0,999.0,999.0,999.0,999.0,3.0,2.0,5.0
2156,2012,"1,429",•l‘ºi,1,66.0,66.0,58.0,1.0,0.0,Œö–¾“},1.0,37,2.0,3.0,10.0,13.0,1.0,3.0,5.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,1,4,5,1,5,4,1.0,1.0,1.0,1,2.0,5,3.0,4.0,3.0,3.0,3.0,4.0,4.0,40.0,0.0,0.0,51.0,5.0,3.0,0.0
2178,2012,"1,430",[“c•qŽq,1,66.0,66.0,58.0,1.0,0.0,””h,2.0,41,4.0,1.0,12.0,15.0,4.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1,1,1,1,1,1,1.0,1.0,5.0,5,1.0,3,5.0,1.0,2.0,1.0,5.0,2.0,5.0,25.0,30.0,25.0,35.0,4.0,4.0,0.0
762,2012,"1,431",–x“àÆ•¶,1,66.0,66.0,58.0,1.0,0.0,‹¤ŽY“},1.0,40,4.0,15.0,7.0,6.0,1.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,5.0,5,5,5,2,4,5,2.0,3.0,5.0,1,3.0,5,5.0,3.0,5.0,5.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
986,2012,"1,432",‹{–{ŠxŽu,1,66.0,66.0,58.0,3.0,1.0,‹¤ŽY“},1.0,52,2.0,12.0,5.0,7.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,5.0,5,5,5,5,5,5,3.0,3.0,5.0,1,3.0,5,5.0,3.0,4.0,4.0,3.0,5.0,1.0,999.0,999.0,999.0,999.0,5.0,4.0,1.0
144,2012,"1,433",’†ì‹`‰q,0,66.0,66.0,58.0,1.0,0.0,””h,1.0,52,4.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,99,99,99.0,99.0,99.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0
1170,2012,"1,434",ŽR‰º‡³,1,66.0,66.0,58.0,1.0,0.0,””h,1.0,54,4.0,1.0,2.0,15.0,4.0,3.0,1.0,99.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1,1,3,1,2,1,2.0,1.0,5.0,5,1.0,4,5.0,1.0,2.0,1.0,3.0,1.0,4.0,50.0,50.0,60.0,50.0,1.0,0.0,0.0
1935,2012,"1,435",”óŒû®–ç,1,66.0,66.0,58.0,1.0,0.0,Œö–¾“},1.0,41,2.0,7.0,13.0,14.0,1.0,5.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,3,3,3,2,4,4,1.0,2.0,2.0,2,3.0,4,3.0,2.0,2.0,3.0,3.0,4.0,2.0,999.0,999.0,999.0,999.0,5.0,4.0,1.0
1586,2012,"1,436",•ž•”—Çˆê,1,66.0,66.0,58.0,3.0,1.0,ŽÐ–¯“},1.0,62,4.0,15.0,16.0,1.0,1.0,2.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,5,5,5,5,5,5,3.0,2.0,5.0,1,3.0,5,5.0,4.0,4.0,5.0,2.0,5.0,2.0,50.0,60.0,40.0,0.0,3.0,0.0,3.0
545,2012,"1,437",–kì’qŽq,0,66.0,66.0,58.0,1.0,0.0,””h,2.0,49,4.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,99,99,99.0,99.0,99.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0
2608,2012,"1,438",’|“à÷,0,66.0,66.0,58.0,3.0,2.0,Œö–¾“},1.0,54,2.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,99,99,99.0,99.0,99.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0
2867,2012,"1,439",¼‘º^Œå,1,66.0,66.0,58.0,2.0,5.0,“ú–{ˆÛV‚Ì‰ï,1.0,64,2.0,1.0,16.0,13.0,1.0,4.0,5.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,1,1,1,1,1,3,1.0,1.0,3.0,5,4.0,1,3.0,1.0,2.0,3.0,2.0,2.0,2.0,50.0,40.0,40.0,80.0,4.0,2.0,5.0
24,2012,"1,440",ŽO‘î”Ž,0,66.0,66.0,58.0,1.0,0.0,“ú–{ˆÛV‚Ì‰ï,1.0,62,2.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,99,99,99.0,99.0,99.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0
1688,2012,"1,441",“Œ‘Œ´‰p•v,1,66.0,66.0,58.0,1.0,0.0,“ú–{ˆÛV‚Ì‰ï,1.0,55,2.0,16.0,16.0,11.0,5.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1,1,3,1,4,3,3.0,3.0,3.0,4,2.0,3,3.0,2.0,2.0,3.0,3.0,3.0,4.0,60.0,60.0,60.0,70.0,3.0,3.0,5.0
3301,2012,"1,442",‚‹´‰ë–ç,1,66.0,66.0,58.0,1.0,0.0,Œö–¾“},1.0,56,4.0,11.0,13.0,10.0,1.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,3,2,3,2,4,4,2.0,2.0,2.0,2,2.0,3,3.0,2.0,2.0,2.0,3.0,2.0,2.0,40.0,8.0,60.0,80.0,0.0,1.0,1.0
2336,2012,"1,443",“cŠÛ‹`‚,1,66.0,66.0,58.0,1.0,0.0,Œö–¾“},1.0,53,4.0,3.0,14.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,2,4,5,1,3,4,1.0,1.0,1.0,1,2.0,3,3.0,3.0,1.0,3.0,3.0,4.0,3.0,40.0,15.0,0.0,60.0,0.0,0.0,0.0
2317,2012,"1,444",“c’†”Ž”V,1,66.0,66.0,58.0,1.0,0.0,Œö–¾“},1.0,54,4.0,5.0,13.0,10.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,4.0,2,4,5,2,4,4,1.0,1.0,1.0,1,3.0,4,3.0,4.0,2.0,3.0,2.0,4.0,4.0,55.0,5.0,35.0,55.0,0.0,2.0,0.0
2863,2012,"1,445",¼‘º“úo’j,1,66.0,66.0,58.0,1.0,0.0,Ž©–¯“},1.0,66,4.0,2.0,1.0,5.0,99.0,99.0,99.0,4.0,99.0,1.0,99.0,99.0,99.0,1.0,3.0,1,1,2,1,2,4,1.0,1.0,1.0,5,4.0,3,1.0,1.0,2.0,3.0,3.0,1.0,2.0,50.0,0.0,75.0,50.0,0.0,0.0,0.0
697,2012,"1,446",Šì‘½‹`“T,1,66.0,66.0,58.0,1.0,0.0,“ú–{ˆÛV‚Ì‰ï,1.0,46,4.0,10.0,11.0,2.0,3.0,2.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,3.0,1,1,3,1,3,2,1.0,4.0,2.0,5,3.0,5,2.0,2.0,2.0,1.0,3.0,3.0,5.0,50.0,25.0,75.0,100.0,0.0,1.0,0.0
57,2012,"1,447",ã™ŒõO,1,66.0,66.0,59.0,1.0,0.0,Ž©–¯“},1.0,70,2.0,11.0,7.0,6.0,1.0,3.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,1.0,4.0,1,1,2,1,3,3,1.0,1.0,1.0,5,2.0,2,2.0,1.0,1.0,3.0,2.0,1.0,3.0,50.0,30.0,30.0,10.0,1.0,0.0,1.0
2480,2012,"1,448",Î‘º’qŽq,1,66.0,66.0,59.0,1.0,0.0,‹¤ŽY“},2.0,37,4.0,7.0,15.0,13.0,3.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,5,5,5,3,5,5,3.0,3.0,5.0,1,3.0,5,5.0,3.0,3.0,3.0,1.0,5.0,2.0,50.0,50.0,50.0,50.0,4.0,2.0,0.0
3066,2012,"1,449",‹àŽq“N•v,1,66.0,66.0,59.0,2.0,1.0,ŽÐ–¯“},1.0,64,4.0,7.0,15.0,12.0,1.0,5.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,5.0,5,5,5,5,5,5,2.0,3.0,5.0,2,4.0,5,5.0,5.0,5.0,5.0,1.0,3.0,2.0,0.0,30.0,30.0,0.0,1.0,0.0,0.0
1522,2012,"1,450",Ä“¡“S•v,1,66.0,66.0,59.0,3.0,6.0,Œö–¾“},1.0,60,2.0,3.0,2.0,9.0,1.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,2,3,4,2,3,4,2.0,2.0,1.0,2,2.0,3,3.0,2.0,2.0,2.0,3.0,3.0,4.0,60.0,20.0,30.0,60.0,3.0,0.0,5.0
1498,2012,"1,451",ŒË”Â•x‹vŽq,1,66.0,66.0,59.0,1.0,0.0,””h,2.0,51,4.0,16.0,1.0,15.0,1.0,99.0,99.0,2.0,99.0,99.0,99.0,99.0,99.0,1.0,1.0,1,1,2,1,1,2,3.0,1.0,5.0,5,1.0,4,5.0,1.0,1.0,1.0,5.0,4.0,5.0,999.0,999.0,999.0,999.0,5.0,3.0,1.0
1851,2012,"1,452",–‘‰®ŒhŒå,1,66.0,66.0,59.0,2.0,5.0,Œö–¾“},1.0,61,2.0,6.0,14.0,7.0,1.0,2.0,5.0,1.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,2,3,4,1,4,4,2.0,2.0,1.0,1,3.0,3,2.0,3.0,4.0,4.0,2.0,2.0,2.0,50.0,0.0,0.0,65.0,3.0,0.0,1.0
41,2012,"1,453",ŽO‰Y¸,1,66.0,66.0,59.0,3.0,1.0,–¯Žå“},1.0,42,4.0,3.0,2.0,1.0,1.0,5.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,1,1,1,1,1,3,2.0,2.0,3.0,5,2.0,3,3.0,1.0,1.0,2.0,2.0,3.0,3.0,60.0,60.0,60.0,70.0,4.0,3.0,0.0
844,2012,"1,454",‘å•½ŠìM,0,66.0,66.0,59.0,1.0,0.0,‹¤ŽY“},1.0,34,4.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,99,99,99.0,99.0,99.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0
3345,2012,"1,455",•ì”’‰_,0,66.0,66.0,59.0,1.0,0.0,””h,1.0,46,4.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,99,99,99.0,99.0,99.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0
2544,2012,"1,456",•ŸŒõG–¾,1,66.0,66.0,59.0,1.0,0.0,””h,1.0,64,4.0,1.0,2.0,15.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1,1,1,1,1,1,1.0,1.0,5.0,5,1.0,4,5.0,1.0,1.0,1.0,5.0,3.0,5.0,5.0,10.0,30.0,15.0,0.0,0.0,0.0
2889,2012,"1,457",Šp‰®”E,0,66.0,66.0,59.0,1.0,0.0,Œö–¾“},1.0,37,4.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,99,99,99.0,99.0,99.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0
675,2012,"1,458",‹g–ì³–F,0,66.0,66.0,59.0,3.0,4.0,Ž©–¯“},1.0,64,2.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,99,99,99.0,99.0,99.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0
676,2012,"1,459",‹g–ì‘×•¶,1,66.0,66.0,59.0,1.0,0.0,Œö–¾“},1.0,45,4.0,2.0,3.0,6.0,3.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3,3,4,1,4,2,2.0,2.0,3.0,1,2.0,3,3.0,2.0,3.0,3.0,2.0,2.0,3.0,60.0,0.0,0.0,50.0,0.0,0.0,0.0
2076,2012,"1,460",’r“c“¹F,1,66.0,66.0,59.0,1.0,0.0,Ž©–¯“},1.0,65,2.0,3.0,13.0,4.0,3.0,4.0,2.0,4.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,2,2,3,1,2,4,2.0,1.0,1.0,4,4.0,2,2.0,1.0,4.0,2.0,3.0,2.0,2.0,50.0,40.0,40.0,50.0,0.0,0.0,1.0
389,2012,"1,461",²”Œ[”Í,0,66.0,66.0,59.0,1.0,0.0,Ž©–¯“},1.0,39,4.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,99,99,99.0,99.0,99.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0
2578,2012,"1,462",H“c”Ž‹I,0,66.0,66.0,59.0,1.0,0.0,Ž©–¯“},1.0,50,4.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,99,99,99.0,99.0,99.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0
288,2012,"1,463",ˆä–Ø•q°,1,66.0,66.0,59.0,1.0,0.0,Ž©–¯“},1.0,47,4.0,2.0,1.0,7.0,1.0,3.0,5.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,1,2,3,2,3,3,2.0,2.0,1.0,5,3.0,1,2.0,2.0,2.0,2.0,2.0,2.0,3.0,45.0,30.0,40.0,40.0,0.0,3.0,0.0
1608,2012,"1,464",–Ø‘ºŒõŽõ,0,66.0,66.0,59.0,1.0,0.0,Ž©–¯“},1.0,39,4.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,99,99,99.0,99.0,99.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0
1558,2012,"1,465",“ú–ìŒ´CŽ¡,1,66.0,66.0,59.0,1.0,0.0,Ž©–¯“},1.0,54,4.0,7.0,5.0,1.0,1.0,2.0,5.0,4.0,99.0,99.0,99.0,99.0,99.0,1.0,3.0,1,1,2,1,3,2,1.0,2.0,2.0,5,4.0,1,2.0,1.0,1.0,2.0,3.0,1.0,2.0,10.0,0.0,10.0,10.0,0.0,99.0,99.0
2772,2012,"1,466",“¡ˆäŒµŠì,1,66.0,66.0,59.0,1.0,0.0,“ú–{ˆÛV‚Ì‰ï,1.0,60,4.0,1.0,12.0,2.0,4.0,5.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,1,1,2,3,2,5,1.0,1.0,2.0,5,5.0,3,3.0,1.0,3.0,3.0,3.0,1.0,2.0,50.0,10.0,20.0,70.0,4.0,2.0,1.0
2917,2012,"1,467",’J–{²—Ç,0,66.0,66.0,59.0,1.0,0.0,“ú–{ˆÛV‚Ì‰ï,1.0,45,4.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,99,99,99.0,99.0,99.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0
2629,2012,"1,468",“›ˆäM—Y,0,66.0,66.0,59.0,1.0,0.0,‚Ý‚ñ‚È‚Ì“},1.0,47,4.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,99,99,99.0,99.0,99.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0
2623,2012,"1,469",ù‰ª—D,1,66.0,66.0,60.0,1.0,0.0,‹¤ŽY“},1.0,60,4.0,12.0,13.0,7.0,99.0,99.0,99.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,5.0,5,5,5,5,5,5,3.0,5.0,5.0,1,3.0,5,5.0,5.0,5.0,5.0,2.0,2.0,1.0,0.0,10.0,10.0,0.0,3.0,2.0,0.0
2503,2012,"1,470",Î“cj–«,1,66.0,66.0,60.0,3.0,5.0,Œö–¾“},1.0,61,2.0,13.0,4.0,16.0,1.0,3.0,2.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2,3,5,2,4,4,2.0,2.0,2.0,2,3.0,3,3.0,3.0,3.0,4.0,1.0,4.0,2.0,50.0,50.0,30.0,30.0,5.0,4.0,2.0
3235,2012,"1,471",‹À’ë’¼“¹,1,66.0,66.0,60.0,1.0,0.0,””h,1.0,45,4.0,1.0,2.0,15.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1,1,1,1,1,1,1.0,1.0,5.0,5,1.0,4,5.0,1.0,1.0,1.0,5.0,3.0,5.0,10.0,10.0,30.0,30.0,5.0,3.0,99.0
2610,2012,"1,472",’|”ö‚ ‚¯‚Ý,1,66.0,66.0,60.0,1.0,0.0,””h,2.0,58,4.0,16.0,1.0,2.0,3.0,1.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1,1,1,1,1,1,2.0,2.0,5.0,4,1.0,4,5.0,1.0,1.0,1.0,4.0,3.0,4.0,50.0,0.0,40.0,10.0,1.0,0.0,1.0
2019,2012,"1,473",‰iˆäˆê˜Y,0,66.0,66.0,60.0,1.0,0.0,Ž©–¯“},1.0,57,4.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,99,99,99.0,99.0,99.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0
2636,2012,"1,474",’zŽRLˆê,1,66.0,66.0,60.0,1.0,0.0,Œö–¾“},1.0,46,4.0,7.0,14.0,11.0,1.0,3.0,2.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,3,5,5,3,4,4,1.0,99.0,2.0,2,2.0,4,4.0,2.0,3.0,2.0,2.0,3.0,3.0,40.0,0.0,10.0,60.0,0.0,2.0,0.0
811,2012,"1,475",‘å“à~Ži,1,66.0,66.0,60.0,1.0,0.0,“ú–{ˆÛV‚Ì‰ï,1.0,38,4.0,12.0,1.0,3.0,3.0,4.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1,1,1,1,1,4,1.0,1.0,3.0,5,5.0,3,3.0,2.0,1.0,4.0,2.0,1.0,1.0,40.0,0.0,50.0,60.0,0.0,0.0,0.0
2640,2012,"1,476",ŽÂè—ßŽq,1,66.0,66.0,60.0,1.0,0.0,Ž©–¯“},2.0,50,4.0,2.0,1.0,5.0,1.0,5.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,1,1,1,1,1,3,1.0,1.0,3.0,5,3.0,2,3.0,1.0,2.0,1.0,3.0,3.0,1.0,40.0,10.0,75.0,50.0,1.0,4.0,0.0
1723,2012,"1,477",¼è•q‘¥,1,66.0,66.0,60.0,1.0,0.0,Ž©–¯“},1.0,61,4.0,99.0,99.0,99.0,1.0,2.0,5.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,1,1,5,1,1,1,1.0,2.0,1.0,5,1.0,1,5.0,1.0,2.0,2.0,3.0,1.0,5.0,50.0,50.0,10.0,30.0,0.0,0.0,0.0
3335,2012,"1,478",˜h–ì—zŽq,1,66.0,66.0,60.0,1.0,0.0,–¢—ˆ‚Ì“},2.0,49,4.0,15.0,5.0,9.0,1.0,4.0,99.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,5.0,5,5,5,5,5,5,4.0,3.0,5.0,1,3.0,5,5.0,5.0,4.0,5.0,1.0,5.0,1.0,999.0,75.0,999.0,10.0,0.0,0.0,0.0
2120,2012,"1,479",òŒ´•Û“ñ,0,66.0,66.0,60.0,2.0,1.0,Ž©–¯“},1.0,71,2.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,99,99,99.0,99.0,99.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0
3286,2012,"1,480",‚‹´‰›,0,66.0,66.0,60.0,1.0,0.0,Ž©–¯“},1.0,45,4.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,99,99,99.0,99.0,99.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0
116,2012,"1,481",’†ŽRÆÍ,0,66.0,66.0,60.0,1.0,0.0,‚Ý‚ñ‚È‚Ì“},1.0,30,4.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,99,99,99.0,99.0,99.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0
1777,2012,"1,482",”Â‰ÔFŽq,0,66.0,66.0,61.0,1.0,0.0,””h,2.0,53,4.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99,99,99,99,99,99.0,99.0,99.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,999.0,999.0,999.0,999.0,99.0,99.0,99.0
2048,2012,"1,483",]“cNK,1,66.0,66.0,61.0,3.0,4.0,Œö–¾“},1.0,56,2.0,3.0,6.0,15.0,1.0,3.0,5.0,2.0,99.0,4.0,99.0,99.0,99.0,1.0,2.0,2,4,5,1,3,3,2.0,2.0,2.0,1,2.0,3,4.0,3.0,3.0,3.0,3.0,3.0,2.0,50.0,5.0,5.0,25.0,3.0,0.0,1.0
